Freq(Hz)_by_WebPlotDigitizer,PSD(dB)_90%(red)_in_Fig2b (https://doi.org/10.1785/0120190123)
0.18382693,-97.73561284
0.183826388,-97.66936567
0.183825846,-97.6031185
0.183825304,-97.53687133
0.183824763,-97.47062416
0.183543813,-98.19934303
0.183543272,-98.13309586
0.183542732,-98.06684869
0.183542191,-98.00060152
0.18354165,-97.93435435
0.183541109,-97.86810718
0.183259918,-98.51401708
0.183259513,-98.4643317
0.183258973,-98.39808454
0.183258433,-98.33183737
0.183257893,-98.2655902
0.183254112,-97.80186001
0.183253572,-97.73561284
0.183253032,-97.66936567
0.183252492,-97.6031185
0.183251952,-97.53687133
0.183251412,-97.47062416
0.182971339,-98.19934303
0.1829708,-98.13309586
0.18297026,-98.06684869
0.182969721,-98.00060152
0.182969182,-97.93435435
0.182968643,-97.86810718
0.182688329,-98.51401708
0.182687925,-98.4643317
0.182687387,-98.39808454
0.182686848,-98.33183737
0.18268631,-98.2655902
0.182682541,-97.80186001
0.182682003,-97.73561284
0.182681464,-97.66936567
0.182680926,-97.6031185
0.182680388,-97.53687133
0.182679849,-97.47062416
0.18240065,-98.19934303
0.182400112,-98.13309586
0.182399575,-98.06684869
0.182399037,-98.00060152
0.1823985,-97.93435435
0.182397962,-97.86810718
0.182118522,-98.51401708
0.18211812,-98.4643317
0.182117583,-98.39808454
0.182117047,-98.33183737
0.18211651,-98.2655902
0.182112753,-97.80186001
0.182112216,-97.73561284
0.182111679,-97.66936567
0.182111143,-97.6031185
0.182110606,-97.53687133
0.182110069,-97.47062416
0.181831741,-98.19934303
0.181831205,-98.13309586
0.181830669,-98.06684869
0.181830133,-98.00060152
0.181829597,-97.93435435
0.181829061,-97.86810718
0.181550493,-98.51401708
0.181550092,-98.4643317
0.181549557,-98.39808454
0.181549022,-98.33183737
0.181548487,-98.2655902
0.181544742,-97.80186001
0.181544207,-97.73561284
0.181543672,-97.66936567
0.181543137,-97.6031185
0.181542602,-97.53687133
0.181542067,-97.47062416
0.181264606,-98.19934303
0.181264072,-98.13309586
0.181263538,-98.06684869
0.181263004,-98.00060152
0.181262469,-97.93435435
0.181261935,-97.86810718
0.180984236,-98.51401708
0.180983836,-98.4643317
0.180983303,-98.39808454
0.180982769,-98.33183737
0.180982236,-98.2655902
0.180978502,-97.80186001
0.180977969,-97.73561284
0.180977436,-97.66936567
0.180976902,-97.6031185
0.180976369,-97.53687133
0.180975836,-97.47062416
0.18069924,-98.19934303
0.180698708,-98.13309586
0.180698175,-98.06684869
0.180697643,-98.00060152
0.18069711,-97.93435435
0.180696578,-97.86810718
0.180419745,-98.51401708
0.180419346,-98.4643317
0.180418814,-98.39808454
0.180418283,-98.33183737
0.180417751,-98.2655902
0.180414029,-97.80186001
0.180413497,-97.73561284
0.180412966,-97.66936567
0.180412434,-97.6031185
0.180411902,-97.53687133
0.180411371,-97.47062416
0.180135638,-98.19934303
0.180135107,-98.13309586
0.180134576,-98.06684869
0.180134045,-98.00060152
0.180133515,-97.93435435
0.180132984,-97.86810718
0.179857014,-98.51401708
0.179856617,-98.4643317
0.179856087,-98.39808454
0.179855557,-98.33183737
0.179855027,-98.2655902
0.179851316,-97.80186001
0.179850786,-97.73561284
0.179850256,-97.66936567
0.179849726,-97.6031185
0.179849196,-97.53687133
0.179848666,-97.47062416
0.179573794,-98.19934303
0.179573264,-98.13309586
0.179572735,-98.06684869
0.179572206,-98.00060152
0.179571677,-97.93435435
0.179571148,-97.86810718
0.179296039,-98.51401708
0.179295642,-98.4643317
0.179295114,-98.39808454
0.179294586,-98.33183737
0.179294057,-98.2655902
0.179290359,-97.80186001
0.17928983,-97.73561284
0.179289302,-97.66936567
0.179288773,-97.6031185
0.179288245,-97.53687133
0.179287717,-97.47062416
0.179013702,-98.19934303
0.179013174,-98.13309586
0.179012646,-98.06684869
0.179012119,-98.00060152
0.179011591,-97.93435435
0.179011064,-97.86810718
0.178736813,-98.51401708
0.178736418,-98.4643317
0.178735891,-98.39808454
0.178735365,-98.33183737
0.178734838,-98.2655902
0.178731151,-97.80186001
0.178730624,-97.73561284
0.178730097,-97.66936567
0.17872957,-97.6031185
0.178729044,-97.53687133
0.178728517,-97.47062416
0.178455356,-98.19934303
0.178454831,-98.13309586
0.178454305,-98.06684869
0.178453779,-98.00060152
0.178453253,-97.93435435
0.178452727,-97.86810718
0.178179332,-98.51401708
0.178178938,-98.4643317
0.178178413,-98.39808454
0.178177888,-98.33183737
0.178177362,-98.2655902
0.178173687,-97.80186001
0.178173162,-97.73561284
0.178172637,-97.66936567
0.178172112,-97.6031185
0.178171586,-97.53687133
0.178171061,-97.47062416
0.177898753,-98.19934303
0.177898229,-98.13309586
0.177897704,-98.06684869
0.17789718,-98.00060152
0.177896656,-97.93435435
0.177896131,-97.86810718
0.177623589,-98.51401708
0.177623196,-98.4643317
0.177622673,-98.39808454
0.177622149,-98.33183737
0.177621626,-98.2655902
0.177617962,-97.80186001
0.177617438,-97.73561284
0.177616915,-97.66936567
0.177616391,-97.6031185
0.177615868,-97.53687133
0.177615344,-97.47062416
0.177343885,-98.19934303
0.177343363,-98.13309586
0.17734284,-98.06684869
0.177342317,-98.00060152
0.177341795,-97.93435435
0.177341272,-97.86810718
0.17706958,-98.51401708
0.177069188,-98.4643317
0.177068666,-98.39808454
0.177068144,-98.33183737
0.177067623,-98.2655902
0.17706397,-97.80186001
0.177063448,-97.73561284
0.177062926,-97.66936567
0.177062404,-97.6031185
0.177061883,-97.53687133
0.177061361,-97.47062416
0.176790748,-98.19934303
0.176790227,-98.13309586
0.176789706,-98.06684869
0.176789185,-98.00060152
0.176788664,-97.93435435
0.176788143,-97.86810718
0.176517298,-98.51401708
0.176516908,-98.4643317
0.176516388,-98.39808454
0.176515868,-98.33183737
0.176515347,-98.2655902
0.176511706,-97.80186001
0.176511186,-97.73561284
0.176510666,-97.66936567
0.176510145,-97.6031185
0.176509625,-97.53687133
0.176509105,-97.47062416
0.176239337,-98.19934303
0.176238817,-98.13309586
0.176238298,-98.06684869
0.176237778,-98.00060152
0.176237259,-97.93435435
0.17623674,-97.86810718
0.175966739,-98.51401708
0.17596635,-98.4643317
0.175965832,-98.39808454
0.175965313,-98.33183737
0.175964795,-98.2655902
0.175961165,-97.80186001
0.175960646,-97.73561284
0.175960127,-97.66936567
0.175959609,-97.6031185
0.17595909,-97.53687133
0.175958572,-97.47062416
0.175689645,-98.19934303
0.175689127,-98.13309586
0.175688609,-98.06684869
0.175688091,-98.00060152
0.175687574,-97.93435435
0.175687056,-97.86810718
0.175417898,-98.51401708
0.17541751,-98.4643317
0.175416993,-98.39808454
0.175416476,-98.33183737
0.175415959,-98.2655902
0.17541234,-97.80186001
0.175411823,-97.73561284
0.175411306,-97.66936567
0.17541079,-97.6031185
0.175410273,-97.53687133
0.175409756,-97.47062416
0.175141667,-98.19934303
0.175141151,-98.13309586
0.175140635,-98.06684869
0.175140119,-98.00060152
0.175139603,-97.93435435
0.175139087,-97.86810718
0.174870768,-98.51401708
0.174870381,-98.4643317
0.174869866,-98.39808454
0.174869351,-98.33183737
0.174868835,-98.2655902
0.174865228,-97.80186001
0.174864713,-97.73561284
0.174864197,-97.66936567
0.174863682,-97.6031185
0.174863167,-97.53687133
0.174862651,-97.47062416
0.174595399,-98.19934303
0.174594885,-98.13309586
0.17459437,-98.06684869
0.174593856,-98.00060152
0.174593341,-97.93435435
0.174592827,-97.86810718
0.174325345,-98.51401708
0.174324959,-98.4643317
0.174324446,-98.39808454
0.174323932,-98.33183737
0.174323418,-98.2655902
0.174319822,-97.80186001
0.174319308,-97.73561284
0.174318795,-97.66936567
0.174318281,-97.6031185
0.174317767,-97.53687133
0.174317253,-97.47062416
0.174050835,-98.19934303
0.174050322,-98.13309586
0.174049809,-98.06684869
0.174049296,-98.00060152
0.174048783,-97.93435435
0.17404827,-97.86810718
0.173781623,-98.51401708
0.173781238,-98.4643317
0.173780726,-98.39808454
0.173780214,-98.33183737
0.173779702,-98.2655902
0.173776117,-97.80186001
0.173775605,-97.73561284
0.173775093,-97.66936567
0.173774581,-97.6031185
0.173774069,-97.53687133
0.173773556,-97.47062416
0.173507969,-98.19934303
0.173507458,-98.13309586
0.173506946,-98.06684869
0.173506435,-98.00060152
0.173505924,-97.93435435
0.173505412,-97.86810718
0.173239596,-98.51401708
0.173239213,-98.4643317
0.173238703,-98.39808454
0.173238192,-98.33183737
0.173237682,-98.2655902
0.173234108,-97.80186001
0.173233598,-97.73561284
0.173233087,-97.66936567
0.173232576,-97.6031185
0.173232066,-97.53687133
0.173231555,-97.47062416
0.172966796,-98.19934303
0.172966286,-98.13309586
0.172965777,-98.06684869
0.172965267,-98.00060152
0.172964757,-97.93435435
0.172964248,-97.86810718
0.172699261,-98.51401708
0.172698879,-98.4643317
0.17269837,-98.39808454
0.172697861,-98.33183737
0.172697352,-98.2655902
0.17269379,-97.80186001
0.172693281,-97.73561284
0.172692772,-97.66936567
0.172692263,-97.6031185
0.172691754,-97.53687133
0.172691245,-97.47062416
0.172427311,-98.19934303
0.172426803,-98.13309586
0.172426295,-98.06684869
0.172425787,-98.00060152
0.172425279,-97.93435435
0.172424771,-97.86810718
0.17216061,-98.51401708
0.17216023,-98.4643317
0.172159722,-98.39808454
0.172159215,-98.33183737
0.172158708,-98.2655902
0.172155156,-97.80186001
0.172154649,-97.73561284
0.172154142,-97.66936567
0.172153634,-97.6031185
0.172153127,-97.53687133
0.17215262,-97.47062416
0.171889509,-98.19934303
0.171889003,-98.13309586
0.171888496,-98.06684869
0.17188799,-98.00060152
0.171887483,-97.93435435
0.171886977,-97.86810718
0.17162364,-98.51401708
0.171623261,-98.4643317
0.171622755,-98.39808454
0.171622249,-98.33183737
0.171621743,-98.2655902
0.171618203,-97.80186001
0.171617697,-97.73561284
0.171617191,-97.66936567
0.171616686,-97.6031185
0.17161618,-97.53687133
0.171615674,-97.47062416
0.171353385,-98.19934303
0.17135288,-98.13309586
0.171352375,-98.06684869
0.17135187,-98.00060152
0.171351365,-97.93435435
0.17135086,-97.86810718
0.171088345,-98.51401708
0.171087966,-98.4643317
0.171087462,-98.39808454
0.171086958,-98.33183737
0.171086454,-98.2655902
0.171082925,-97.80186001
0.17108242,-97.73561284
0.171081916,-97.66936567
0.171081412,-97.6031185
0.171080908,-97.53687133
0.171080404,-97.47062416
0.170818932,-98.19934303
0.170818429,-98.13309586
0.170817925,-98.06684869
0.170817422,-98.00060152
0.170816918,-97.93435435
0.170816415,-97.86810718
0.170554719,-98.51401708
0.170554342,-98.4643317
0.170553839,-98.39808454
0.170553337,-98.33183737
0.170552834,-98.2655902
0.170549316,-97.80186001
0.170548813,-97.73561284
0.17054831,-97.66936567
0.170547808,-97.6031185
0.170547305,-97.53687133
0.170546802,-97.47062416
0.170286147,-98.19934303
0.170285645,-98.13309586
0.170285143,-98.06684869
0.170284641,-98.00060152
0.170284139,-97.93435435
0.170283637,-97.86810718
0.170022757,-98.51401708
0.170022382,-98.4643317
0.17002188,-98.39808454
0.170021379,-98.33183737
0.170020878,-98.2655902
0.170017371,-97.80186001
0.17001687,-97.73561284
0.170016369,-97.66936567
0.170015868,-97.6031185
0.170015367,-97.53687133
0.170014866,-97.47062416
0.169755023,-98.19934303
0.169754522,-98.13309586
0.169754022,-98.06684869
0.169753522,-98.00060152
0.169753022,-97.93435435
0.169752521,-97.86810718
0.169492455,-98.51401708
0.16949208,-98.4643317
0.169491581,-98.39808454
0.169491081,-98.33183737
0.169490582,-98.2655902
0.169487085,-97.80186001
0.169486586,-97.73561284
0.169486086,-97.66936567
0.169485587,-97.6031185
0.169485087,-97.53687133
0.169484588,-97.47062416
0.169225556,-98.19934303
0.169225057,-98.13309586
0.169224558,-98.06684869
0.169224059,-98.00060152
0.169223561,-97.93435435
0.169223062,-97.86810718
0.168963807,-98.51401708
0.168963433,-98.4643317
0.168962935,-98.39808454
0.168962437,-98.33183737
0.168961939,-98.2655902
0.168958454,-97.80186001
0.168957956,-97.73561284
0.168957458,-97.66936567
0.16895696,-97.6031185
0.168956462,-97.53687133
0.168955964,-97.47062416
0.16869774,-98.19934303
0.168697243,-98.13309586
0.168696745,-98.06684869
0.168696248,-98.00060152
0.168695751,-97.93435435
0.168695254,-97.86810718
0.168436807,-98.51401708
0.168436435,-98.4643317
0.168435939,-98.39808454
0.168435442,-98.33183737
0.168434946,-98.2655902
0.168431471,-97.80186001
0.168430975,-97.73561284
0.168430478,-97.66936567
0.168429982,-97.6031185
0.168429486,-97.53687133
0.168428989,-97.47062416
0.16817157,-98.19934303
0.168171075,-98.13309586
0.168170579,-98.06684869
0.168170083,-98.00060152
0.168169588,-97.93435435
0.168169092,-97.86810718
0.167911452,-98.51401708
0.16791108,-98.4643317
0.167910586,-98.39808454
0.167910091,-98.33183737
0.167909596,-98.2655902
0.167906132,-97.80186001
0.167905637,-97.73561284
0.167905142,-97.66936567
0.167904648,-97.6031185
0.167904153,-97.53687133
0.167903658,-97.47062416
0.167647042,-98.19934303
0.167646548,-98.13309586
0.167646054,-98.06684869
0.16764556,-98.00060152
0.167645065,-97.93435435
0.167644571,-97.86810718
0.167387735,-98.51401708
0.167387365,-98.4643317
0.167386871,-98.39808454
0.167386378,-98.33183737
0.167385885,-98.2655902
0.167382432,-97.80186001
0.167381938,-97.73561284
0.167381445,-97.66936567
0.167380952,-97.6031185
0.167380458,-97.53687133
0.167379965,-97.47062416
0.167124149,-98.19934303
0.167123657,-98.13309586
0.167123164,-98.06684869
0.167122672,-98.00060152
0.167122179,-97.93435435
0.167121687,-97.86810718
0.166865651,-98.51401708
0.166865282,-98.4643317
0.16686479,-98.39808454
0.166864299,-98.33183737
0.166863807,-98.2655902
0.166860365,-97.80186001
0.166859873,-97.73561284
0.166859381,-97.66936567
0.166858889,-97.6031185
0.166858398,-97.53687133
0.166857906,-97.47062416
0.166602888,-98.19934303
0.166602397,-98.13309586
0.166601906,-98.06684869
0.166601415,-98.00060152
0.166600924,-97.93435435
0.166600433,-97.86810718
0.166345196,-98.51401708
0.166344828,-98.4643317
0.166344338,-98.39808454
0.166343848,-98.33183737
0.166343357,-98.2655902
0.166339926,-97.80186001
0.166339436,-97.73561284
0.166338945,-97.66936567
0.166338455,-97.6031185
0.166337965,-97.53687133
0.166337475,-97.47062416
0.166083252,-98.19934303
0.166082763,-98.13309586
0.166082273,-98.06684869
0.166081784,-98.00060152
0.166081294,-97.93435435
0.166080805,-97.86810718
0.165826364,-98.51401708
0.165825997,-98.4643317
0.165825508,-98.39808454
0.16582502,-98.33183737
0.165824531,-98.2655902
0.16582111,-97.80186001
0.165820622,-97.73561284
0.165820133,-97.66936567
0.165819644,-97.6031185
0.165819156,-97.53687133
0.165818667,-97.47062416
0.165565237,-98.19934303
0.165564749,-98.13309586
0.165564261,-98.06684869
0.165563773,-98.00060152
0.165563285,-97.93435435
0.165562798,-97.86810718
0.16530915,-98.51401708
0.165308785,-98.4643317
0.165308297,-98.39808454
0.16530781,-98.33183737
0.165307323,-98.2655902
0.165303913,-97.80186001
0.165303426,-97.73561284
0.165302939,-97.66936567
0.165302451,-97.6031185
0.165301964,-97.53687133
0.165301477,-97.47062416
0.165048838,-98.19934303
0.165048352,-98.13309586
0.165047865,-98.06684869
0.165047379,-98.00060152
0.165046892,-97.93435435
0.165046406,-97.86810718
0.164793549,-98.51401708
0.164793185,-98.4643317
0.1647927,-98.39808454
0.164792214,-98.33183737
0.164791728,-98.2655902
0.164788329,-97.80186001
0.164787843,-97.73561284
0.164787357,-97.66936567
0.164786872,-97.6031185
0.164786386,-97.53687133
0.164785901,-97.47062416
0.164534049,-98.19934303
0.164533564,-98.13309586
0.16453308,-98.06684869
0.164532595,-98.00060152
0.16453211,-97.93435435
0.164531625,-97.86810718
0.164279557,-98.51401708
0.164279194,-98.4643317
0.16427871,-98.39808454
0.164278226,-98.33183737
0.164277742,-98.2655902
0.164274353,-97.80186001
0.164273869,-97.73561284
0.164273384,-97.66936567
0.1642729,-97.6031185
0.164272416,-97.53687133
0.164271932,-97.47062416
0.164020866,-98.19934303
0.164020383,-98.13309586
0.1640199,-98.06684869
0.164019416,-98.00060152
0.164018933,-97.93435435
0.164018449,-97.86810718
0.163767168,-98.51401708
0.163766806,-98.4643317
0.163766323,-98.39808454
0.163765841,-98.33183737
0.163765358,-98.2655902
0.16376198,-97.80186001
0.163761497,-97.73561284
0.163761014,-97.66936567
0.163760532,-97.6031185
0.163760049,-97.53687133
0.163759567,-97.47062416
0.163509284,-98.19934303
0.163508802,-98.13309586
0.16350832,-98.06684869
0.163507838,-98.00060152
0.163507357,-97.93435435
0.163506875,-97.86810718
0.163256377,-98.51401708
0.163256016,-98.4643317
0.163255535,-98.39808454
0.163255054,-98.33183737
0.163254573,-98.2655902
0.163251205,-97.80186001
0.163250724,-97.73561284
0.163250243,-97.66936567
0.163249762,-97.6031185
0.16324928,-97.53687133
0.163248799,-97.47062416
0.162999297,-98.19934303
0.162998817,-98.13309586
0.162998337,-98.06684869
0.162997856,-98.00060152
0.162997376,-97.93435435
0.162996895,-97.86810718
0.162747179,-98.51401708
0.162746819,-98.4643317
0.16274634,-98.39808454
0.16274586,-98.33183737
0.16274538,-98.2655902
0.162742023,-97.80186001
0.162741543,-97.73561284
0.162741064,-97.66936567
0.162740584,-97.6031185
0.162740105,-97.53687133
0.162739625,-97.47062416
0.162490901,-98.19934303
0.162490422,-98.13309586
0.162489944,-98.06684869
0.162489465,-98.00060152
0.162488986,-97.93435435
0.162488507,-97.86810718
0.162239569,-98.51401708
0.162239211,-98.4643317
0.162238733,-98.39808454
0.162238254,-98.33183737
0.162237776,-98.2655902
0.162234429,-97.80186001
0.162233951,-97.73561284
0.162233473,-97.66936567
0.162232995,-97.6031185
0.162232517,-97.53687133
0.162232039,-97.47062416
0.161984091,-98.19934303
0.161983613,-98.13309586
0.161983136,-98.06684869
0.161982659,-98.00060152
0.161982181,-97.93435435
0.161981704,-97.86810718
0.161733543,-98.51401708
0.161733185,-98.4643317
0.161732709,-98.39808454
0.161732232,-98.33183737
0.161731755,-98.2655902
0.161728419,-97.80186001
0.161727942,-97.73561284
0.161727466,-97.66936567
0.161726989,-97.6031185
0.161726513,-97.53687133
0.161726036,-97.47062416
0.161478861,-98.19934303
0.161478385,-98.13309586
0.161477909,-98.06684869
0.161477434,-98.00060152
0.161476958,-97.93435435
0.161476482,-97.86810718
0.161229095,-98.51401708
0.161228738,-98.4643317
0.161228263,-98.39808454
0.161227788,-98.33183737
0.161227313,-98.2655902
0.161223987,-97.80186001
0.161223512,-97.73561284
0.161223037,-97.66936567
0.161222561,-97.6031185
0.161222086,-97.53687133
0.161221611,-97.47062416
0.160975207,-98.19934303
0.160974733,-98.13309586
0.160974259,-98.06684869
0.160973784,-98.00060152
0.16097331,-97.93435435
0.160972835,-97.86810718
0.16072622,-98.51401708
0.160725865,-98.4643317
0.160725391,-98.39808454
0.160724917,-98.33183737
0.160724444,-98.2655902
0.160721128,-97.80186001
0.160720654,-97.73561284
0.160720181,-97.66936567
0.160719707,-97.6031185
0.160719233,-97.53687133
0.16071876,-97.47062416
0.160473125,-98.19934303
0.160472652,-98.13309586
0.160472179,-98.06684869
0.160471706,-98.00060152
0.160471233,-97.93435435
0.16047076,-97.86810718
0.160224914,-98.51401708
0.160224559,-98.4643317
0.160224087,-98.39808454
0.160223615,-98.33183737
0.160223143,-98.2655902
0.160219838,-97.80186001
0.160219365,-97.73561284
0.160218893,-97.66936567
0.160218421,-97.6031185
0.160217949,-97.53687133
0.160217477,-97.47062416
0.159972608,-98.19934303
0.159972136,-98.13309586
0.159971665,-98.06684869
0.159971193,-98.00060152
0.159970722,-97.93435435
0.15997025,-97.86810718
0.159725171,-98.51401708
0.159724818,-98.4643317
0.159724347,-98.39808454
0.159723876,-98.33183737
0.159723406,-98.2655902
0.159720111,-97.80186001
0.15971964,-97.73561284
0.159719169,-97.66936567
0.159718699,-97.6031185
0.159718228,-97.53687133
0.159717757,-97.47062416
0.159473652,-98.19934303
0.159473182,-98.13309586
0.159472712,-98.06684869
0.159472242,-98.00060152
0.159471772,-97.93435435
0.159471302,-97.86810718
0.159226987,-98.51401708
0.159226635,-98.4643317
0.159226166,-98.39808454
0.159225696,-98.33183737
0.159225227,-98.2655902
0.159221942,-97.80186001
0.159221473,-97.73561284
0.159221004,-97.66936567
0.159220535,-97.6031185
0.159220065,-97.53687133
0.159219596,-97.47062416
0.158976252,-98.19934303
0.158975784,-98.13309586
0.158975315,-98.06684869
0.158974847,-98.00060152
0.158974378,-97.93435435
0.15897391,-97.86810718
0.158730357,-98.51401708
0.158730006,-98.4643317
0.158729538,-98.39808454
0.15872907,-98.33183737
0.158728602,-98.2655902
0.158725328,-97.80186001
0.15872486,-97.73561284
0.158724392,-97.66936567
0.158723925,-97.6031185
0.158723457,-97.53687133
0.158722989,-97.47062416
0.158480404,-98.19934303
0.158479937,-98.13309586
0.15847947,-98.06684869
0.158479003,-98.00060152
0.158478536,-97.93435435
0.158478069,-97.86810718
0.158235275,-98.51401708
0.158234926,-98.4643317
0.158234459,-98.39808454
0.158233993,-98.33183737
0.158233527,-98.2655902
0.158230262,-97.80186001
0.158229796,-97.73561284
0.15822933,-97.66936567
0.158228863,-97.6031185
0.158228397,-97.53687133
0.158227931,-97.47062416
0.157986102,-98.19934303
0.157985637,-98.13309586
0.157985171,-98.06684869
0.157984706,-98.00060152
0.15798424,-97.93435435
0.157983775,-97.86810718
0.157741738,-98.51401708
0.15774139,-98.4643317
0.157740925,-98.39808454
0.15774046,-98.33183737
0.157739995,-98.2655902
0.157736741,-97.80186001
0.157736276,-97.73561284
0.157735811,-97.66936567
0.157735346,-97.6031185
0.157734882,-97.53687133
0.157734417,-97.47062416
0.157493343,-98.19934303
0.157492878,-98.13309586
0.157492414,-98.06684869
0.15749195,-98.00060152
0.157491486,-97.93435435
0.157491022,-97.86810718
0.157249741,-98.51401708
0.157249393,-98.4643317
0.15724893,-98.39808454
0.157248466,-98.33183737
0.157248003,-98.2655902
0.157244759,-97.80186001
0.157244295,-97.73561284
0.157243832,-97.66936567
0.157243369,-97.6031185
0.157242905,-97.53687133
0.157242442,-97.47062416
0.15700212,-98.19934303
0.157001657,-98.13309586
0.157001194,-98.06684869
0.157000732,-98.00060152
0.157000269,-97.93435435
0.156999806,-97.86810718
0.156759277,-98.51401708
0.156758931,-98.4643317
0.156758469,-98.39808454
0.156758007,-98.33183737
0.156757545,-98.2655902
0.156754311,-97.80186001
0.156753849,-97.73561284
0.156753387,-97.66936567
0.156752925,-97.6031185
0.156752463,-97.53687133
0.156752001,-97.47062416
0.156512429,-98.19934303
0.156511968,-98.13309586
0.156511506,-98.06684869
0.156511045,-98.00060152
0.156510584,-97.93435435
0.156510123,-97.86810718
0.156270344,-98.51401708
0.156269999,-98.4643317
0.156269538,-98.39808454
0.156269078,-98.33183737
0.156268617,-98.2655902
0.156265393,-97.80186001
0.156264933,-97.73561284
0.156264472,-97.66936567
0.156264012,-97.6031185
0.156263551,-97.53687133
0.156263091,-97.47062416
0.156024265,-98.19934303
0.156023806,-98.13309586
0.156023346,-98.06684869
0.156022886,-98.00060152
0.156022426,-97.93435435
0.156021966,-97.86810718
0.155782936,-98.51401708
0.155782591,-98.4643317
0.155782132,-98.39808454
0.155781673,-98.33183737
0.155781214,-98.2655902
0.155778,-97.80186001
0.155777541,-97.73561284
0.155777082,-97.66936567
0.155776623,-97.6031185
0.155776164,-97.53687133
0.155775705,-97.47062416
0.155537625,-98.19934303
0.155537166,-98.13309586
0.155536708,-98.06684869
0.155536249,-98.00060152
0.155535791,-97.93435435
0.155535333,-97.86810718
0.155297047,-98.51401708
0.155296704,-98.4643317
0.155296247,-98.39808454
0.155295789,-98.33183737
0.155295331,-98.2655902
0.155292128,-97.80186001
0.15529167,-97.73561284
0.155291212,-97.66936567
0.155290755,-97.6031185
0.155290297,-97.53687133
0.155289839,-97.47062416
0.155052501,-98.19934303
0.155052045,-98.13309586
0.155051588,-98.06684869
0.155051131,-98.00060152
0.155050674,-97.93435435
0.155050217,-97.86810718
0.154812732,-98.52229798
0.154812333,-98.4643317
0.154811876,-98.39808454
0.15481142,-98.33183737
0.154810964,-98.2655902
0.15480777,-97.80186001
0.154807314,-97.73561284
0.154806858,-97.66936567
0.154806402,-97.6031185
0.154805945,-97.53687133
0.154805489,-97.47062416
0.154571966,-98.64651142
0.154571625,-98.59682604
0.154568892,-98.19934303
0.154568436,-98.13309586
0.15456798,-98.06684869
0.154567525,-98.00060152
0.154567069,-97.93435435
0.154566614,-97.86810718
0.154329927,-98.53057887
0.154329472,-98.4643317
0.154329017,-98.39808454
0.154328562,-98.33183737
0.154328107,-98.2655902
0.154324924,-97.80186001
0.154324469,-97.73561284
0.154324014,-97.66936567
0.154323559,-97.6031185
0.154323104,-97.53687133
0.15432265,-97.47062416
0.154089855,-98.64651142
0.154089515,-98.59682604
0.15408679,-98.19934303
0.154086336,-98.13309586
0.154085882,-98.06684869
0.154085428,-98.00060152
0.154084974,-97.93435435
0.154084519,-97.86810718
0.15384857,-98.53057887
0.153848117,-98.4643317
0.153847664,-98.39808454
0.15384721,-98.33183737
0.153846757,-98.2655902
0.153843583,-97.80186001
0.15384313,-97.73561284
0.153842676,-97.66936567
0.153842223,-97.6031185
0.153841769,-97.53687133
0.153841316,-97.47062416
0.153609248,-98.64651142
0.153608908,-98.59682604
0.153606192,-98.19934303
0.153605739,-98.13309586
0.153605287,-98.06684869
0.153604834,-98.00060152
0.153604381,-97.93435435
0.153603929,-97.86810718
0.153368715,-98.53057887
0.153368263,-98.4643317
0.153367811,-98.39808454
0.153367359,-98.33183737
0.153366908,-98.2655902
0.153363744,-97.80186001
0.153363292,-97.73561284
0.15336284,-97.66936567
0.153362388,-97.6031185
0.153361936,-97.53687133
0.153361484,-97.47062416
0.153130139,-98.64651142
0.153129801,-98.59682604
0.153127093,-98.19934303
0.153126642,-98.13309586
0.153126191,-98.06684869
0.153125739,-98.00060152
0.153125288,-97.93435435
0.153124837,-97.86810718
0.153003043,-97.53687133
0.153002592,-97.47062416
0.152890357,-98.53057887
0.152889907,-98.4643317
0.152889456,-98.39808454
0.152889006,-98.33183737
0.152888555,-98.2655902
0.152885401,-97.80186001
0.15288495,-97.73561284
0.1528845,-97.66936567
0.152884049,-97.6031185
0.152652525,-98.64651142
0.152652188,-98.59682604
0.152649489,-98.19934303
0.152649039,-98.13309586
0.152648589,-98.06684869
0.152648139,-98.00060152
0.152647689,-97.93435435
0.152647239,-97.86810718
0.152413491,-98.53057887
0.152413042,-98.4643317
0.152412593,-98.39808454
0.152412144,-98.33183737
0.152411694,-98.2655902
0.15240855,-97.80186001
0.152408101,-97.73561284
0.152407652,-97.66936567
0.152407203,-97.6031185
0.152176401,-98.64651142
0.152176064,-98.59682604
0.152173374,-98.19934303
0.152172925,-98.13309586
0.152172477,-98.06684869
0.152172028,-98.00060152
0.15217158,-97.93435435
0.152171131,-97.86810718
0.151938112,-98.53057887
0.151937664,-98.4643317
0.151937217,-98.39808454
0.151936769,-98.33183737
0.151936321,-98.2655902
0.151933187,-97.80186001
0.151932739,-97.73561284
0.151932291,-97.66936567
0.151931844,-97.6031185
0.151702656,-98.77900576
0.15170232,-98.72932038
0.151701873,-98.66307321
0.151701426,-98.59682604
0.151698744,-98.19934303
0.151698297,-98.13309586
0.15169785,-98.06684869
0.151697403,-98.00060152
0.151696955,-97.93435435
0.151696508,-97.86810718
0.151464216,-98.53057887
0.15146377,-98.4643317
0.151463323,-98.39808454
0.151462877,-98.33183737
0.151462431,-98.2655902
0.151459306,-97.80186001
0.15145886,-97.73561284
0.151458413,-97.66936567
0.151457967,-97.6031185
0.151229494,-98.77900576
0.15122916,-98.72932038
0.151228714,-98.66307321
