Freq(Hz)_by_WebPlotDigitizer, PSD(dB)_1%(yellow)_in_Fig2b(https://doi.org/10.1785/0120190123)
0.358308523,-142.9824296
0.358307467,-142.9161824
0.358306411,-142.8499353
0.358305355,-142.7836881
0.358304299,-142.7174409
0.358303243,-142.6511938
0.358302187,-142.5849466
0.357757474,-143.4958452
0.357741923,-142.5186994
0.357740869,-142.4524522
0.357739814,-142.3862051
0.35773876,-142.3199579
0.357477395,-143.4461598
0.35719714,-143.3716317
0.357196219,-143.3136654
0.357195167,-143.2474183
0.357194114,-143.1811711
0.357193061,-143.1149239
0.357192009,-143.0486768
0.357190956,-142.9824296
0.357189903,-142.9161824
0.357188851,-142.8499353
0.357187798,-142.7836881
0.357186745,-142.7174409
0.357185693,-142.6511938
0.35718464,-142.5849466
0.356626123,-142.5186994
0.356625072,-142.4524522
0.356624021,-142.3862051
0.35662297,-142.3199579
0.356621919,-142.2537107
0.356620868,-142.1874636
0.356082908,-143.3633508
0.356082121,-143.3136654
0.356081072,-143.2474183
0.356080023,-143.1811711
0.356078973,-143.1149239
0.356077924,-143.0486768
0.356076875,-142.9824296
0.356075825,-142.9161824
0.356074776,-142.8499353
0.356073726,-142.7836881
0.356072677,-142.7174409
0.356071628,-142.6511938
0.356070578,-142.5849466
0.355513803,-142.5186994
0.355512756,-142.4524522
0.355511708,-142.3862051
0.35551066,-142.3199579
0.355509613,-142.2537107
0.355508565,-142.1874636
0.354972283,-143.3633508
0.354971499,-143.3136654
0.354970452,-143.2474183
0.354969406,-143.1811711
0.35496836,-143.1149239
0.354967314,-143.0486768
0.354966268,-142.9824296
0.354965222,-142.9161824
0.354964176,-142.8499353
0.35496313,-142.7836881
0.354962084,-142.7174409
0.354961038,-142.6511938
0.354959991,-142.5849466
0.354405214,-142.5352612
0.35440417,-142.469014
0.354403125,-142.4027669
0.354402081,-142.3365197
0.354401036,-142.2702725
0.354307484,-142.1874636
0.353864861,-143.346789
0.353863818,-143.2805419
0.353862775,-143.2142947
0.353861733,-143.1480475
0.35386069,-143.0818004
0.353859647,-143.0155532
0.353858604,-142.949306
0.353857561,-142.8830588
0.353856518,-142.8168117
0.353855476,-142.7505645
0.353854433,-142.6843173
0.35385339,-142.6180702
0.353845047,-142.0880928
0.353844005,-142.0218456
0.353300082,-142.551823
0.353299041,-142.4855758
0.353298,-142.4193287
0.353296958,-142.3530815
0.353295917,-142.2868343
0.353294876,-142.2205871
0.353293835,-142.15434
0.352761154,-143.346789
0.352760114,-143.2805419
0.352759075,-143.2142947
0.352758035,-143.1480475
0.352756996,-143.0818004
0.352755956,-143.0155532
0.352754916,-142.949306
0.352753877,-142.8830588
0.352752837,-142.8168117
0.352751798,-142.7505645
0.352750758,-142.6843173
0.352749718,-142.6180702
0.352741402,-142.0880928
0.352740362,-142.0218456
0.352198136,-142.551823
0.352197098,-142.4855758
0.35219606,-142.4193287
0.352195022,-142.3530815
0.352193985,-142.2868343
0.352192947,-142.2205871
0.352191909,-142.15434
0.351658816,-143.2142947
0.35165778,-143.1480475
0.351656744,-143.0818004
0.351655707,-143.0155532
0.351654671,-142.949306
0.351653635,-142.8830588
0.351652598,-142.8168117
0.351651562,-142.7505645
0.351650526,-142.6843173
0.351649489,-142.6180702
0.351641199,-142.0880928
0.351640162,-142.0218456
0.351099628,-142.551823
0.351098593,-142.4855758
0.351097558,-142.4193287
0.351096523,-142.3530815
0.351095489,-142.2868343
0.351094454,-142.2205871
0.351093419,-142.15434
0.35056199,-143.2142947
0.350560957,-143.1480475
0.350559924,-143.0818004
0.350558891,-143.0155532
0.350557857,-142.949306
0.350556824,-142.8830588
0.350555791,-142.8168117
0.350554758,-142.7505645
0.350553725,-142.6843173
0.350552692,-142.6180702
0.350544427,-142.0880928
0.350543394,-142.0218456
0.350004545,-142.551823
0.350003514,-142.4855758
0.350002482,-142.4193287
0.350001451,-142.3530815
0.350000419,-142.2868343
0.349999388,-142.2205871
0.349998356,-142.15434
0.349466525,-143.0818004
0.349465495,-143.0155532
0.349464465,-142.949306
0.349463435,-142.8830588
0.349462405,-142.8168117
0.349461375,-142.7505645
0.349460345,-142.6843173
0.349459315,-142.6180702
0.349451076,-142.0880928
0.349450047,-142.0218456
0.349449017,-141.9555985
0.349447987,-141.8893513
0.348912878,-142.551823
0.34891185,-142.4855758
0.348910822,-142.4193287
0.348909794,-142.3530815
0.348908765,-142.2868343
0.348907737,-142.2205871
0.348906709,-142.15434
0.348376536,-143.0818004
0.348375509,-143.0155532
0.348374482,-142.949306
0.348373456,-142.8830588
0.348372429,-142.8168117
0.348371402,-142.7505645
0.348370376,-142.6843173
0.348369349,-142.6180702
0.348361136,-142.0880928
0.348360109,-142.0218456
0.348359083,-141.9555985
0.348358056,-141.8893513
0.347824616,-142.551823
0.347823591,-142.4855758
0.347822566,-142.4193287
0.347821541,-142.3530815
0.347820516,-142.2868343
0.347819491,-142.2205871
0.347818466,-142.15434
0.347289947,-143.0818004
0.347288923,-143.0155532
0.3472879,-142.949306
0.347286876,-142.8830588
0.347285853,-142.8168117
0.347284829,-142.7505645
0.347283806,-142.6843173
0.347282782,-142.6180702
0.347274595,-142.0880928
0.347273571,-142.0218456
0.347272548,-141.9555985
0.347271524,-141.8893513
0.346739749,-142.551823
0.346738727,-142.4855758
0.346737705,-142.4193287
0.346736683,-142.3530815
0.346735661,-142.2868343
0.346734639,-142.2205871
0.346733618,-142.15434
0.346206747,-143.0818004
0.346205726,-143.0155532
0.346204706,-142.949306
0.346203686,-142.8830588
0.346202665,-142.8168117
0.346201645,-142.7505645
0.346200625,-142.6843173
0.346199605,-142.6180702
0.346191443,-142.0880928
0.346190422,-142.0218456
0.346189402,-141.9555985
0.346188382,-141.8893513
0.345658265,-142.551823
0.345657246,-142.4855758
0.345656227,-142.4193287
0.345655209,-142.3530815
0.34565419,-142.2868343
0.345653171,-142.2205871
0.345652153,-142.15434
0.345124891,-142.949306
0.345123874,-142.8830588
0.345122857,-142.8168117
0.34512184,-142.7505645
0.345120823,-142.6843173
0.345119805,-142.6180702
0.345111669,-142.0880928
0.345110652,-142.0218456
0.345109635,-141.9555985
0.345108618,-141.8893513
0.345107601,-141.8231041
0.345106584,-141.756857
0.344580154,-142.551823
0.344579138,-142.4855758
0.344578123,-142.4193287
0.344577107,-142.3530815
0.344576092,-142.2868343
0.344575076,-142.2205871
0.344574061,-142.15434
0.344048444,-142.949306
0.34404743,-142.8830588
0.344046416,-142.8168117
0.344045402,-142.7505645
0.344044388,-142.6843173
0.344043374,-142.6180702
0.344035263,-142.0880928
0.344034249,-142.0218456
0.344033235,-141.9555985
0.344032221,-141.8893513
0.344031207,-141.8231041
0.344030193,-141.756857
0.343505406,-142.551823
0.343504393,-142.4855758
0.343503381,-142.4193287
0.343502369,-142.3530815
0.343501356,-142.2868343
0.343500344,-142.2205871
0.343499332,-142.15434
0.342975354,-142.949306
0.342974343,-142.8830588
0.342973332,-142.8168117
0.342972322,-142.7505645
0.342971311,-142.6843173
0.3429703,-142.6180702
0.342962214,-142.0880928
0.342961204,-142.0218456
0.342960193,-141.9555985
0.342959182,-141.8893513
0.342958171,-141.8231041
0.342957161,-141.756857
0.34243401,-142.551823
0.342433001,-142.4855758
0.342431991,-142.4193287
0.342430982,-142.3530815
0.342429973,-142.2868343
0.342428964,-142.2205871
0.342427955,-142.15434
0.341905611,-142.949306
0.341904604,-142.8830588
0.341903596,-142.8168117
0.341902588,-142.7505645
0.341901581,-142.6843173
0.341900573,-142.6180702
0.341892512,-142.0880928
0.341891505,-142.0218456
0.341890497,-141.9555985
0.34188949,-141.8893513
0.341888482,-141.8231041
0.341887475,-141.756857
0.341365955,-142.551823
0.341364949,-142.4855758
0.341363943,-142.4193287
0.341362937,-142.3530815
0.341361931,-142.2868343
0.341360925,-142.2205871
0.341359919,-142.15434
0.341105494,-142.949306
0.341104489,-142.8830588
0.34083707,-142.8085308
0.340836192,-142.7505645
0.340835187,-142.6843173
0.340834183,-142.6180702
0.340826147,-142.0880928
0.340825143,-142.0218456
0.340824138,-141.9555985
0.340823134,-141.8893513
0.340822129,-141.8231041
0.340821125,-141.756857
0.340301232,-142.551823
0.34030023,-142.4855758
0.340299227,-142.4193287
0.340298224,-142.3530815
0.340297221,-142.2868343
0.340296218,-142.2205871
0.340295215,-142.15434
0.340288195,-141.6906098
0.340287192,-141.6243626
0.339773872,-142.8002499
0.339773121,-142.7505645
0.33977212,-142.6843173
0.339771118,-142.6180702
0.339763108,-142.0880928
0.339762106,-142.0218456
0.339761105,-141.9555985
0.339760104,-141.8893513
0.339759103,-141.8231041
0.339758101,-141.756857
0.33923983,-142.551823
0.33923883,-142.4855758
0.339237831,-142.4193287
0.339236831,-142.3530815
0.339235831,-142.2868343
0.339234831,-142.2205871
0.339233832,-142.15434
0.339226834,-141.6906098
0.339225834,-141.6243626
0.338714115,-142.8002499
0.338713366,-142.7505645
0.338712368,-142.6843173
0.338711369,-142.6180702
0.338703384,-142.0880928
0.338702386,-142.0218456
0.338701388,-141.9555985
0.338700389,-141.8893513
0.338699391,-141.8231041
0.338698393,-141.756857
0.338181739,-142.551823
0.338180742,-142.4855758
0.338179745,-142.4193287
0.338178749,-142.3530815
0.338177752,-142.2868343
0.338176755,-142.2205871
0.338175759,-142.15434
0.338168783,-141.6906098
0.338167786,-141.6243626
0.337657663,-142.8002499
0.337656916,-142.7505645
0.337655921,-142.6843173
0.337654926,-142.6180702
0.337646965,-142.0880928
0.33764597,-142.0218456
0.337644975,-141.9555985
0.33764398,-141.8893513
0.337642985,-141.8231041
0.33764199,-141.756857
0.337126947,-142.551823
0.337125954,-142.4855758
0.33712496,-142.4193287
0.337123967,-142.3530815
0.337122973,-142.2868343
0.33712198,-142.2205871
0.337120986,-142.15434
0.337114031,-141.6906098
0.337113038,-141.6243626
0.336867487,-142.8002499
0.336866742,-142.7505645
0.336602646,-142.6760364
0.336601778,-142.6180702
0.336593842,-142.0880928
0.33659285,-142.0218456
0.336591858,-141.9555985
0.336590866,-141.8893513
0.336589874,-141.8231041
0.336588882,-141.756857
0.336075446,-142.551823
0.336074455,-142.4855758
0.336073465,-142.4193287
0.336072474,-142.3530815
0.336071484,-142.2868343
0.336070493,-142.2205871
0.336069503,-142.15434
0.33606257,-141.6906098
0.33606158,-141.6243626
0.336060589,-141.5581155
0.336059599,-141.4918683
0.335552656,-142.6677555
0.335551914,-142.6180702
0.335544003,-142.0880928
0.335543014,-142.0218456
0.335542025,-141.9555985
0.335541037,-141.8893513
0.335540048,-141.8231041
0.335539059,-141.756857
0.335027224,-142.551823
0.335026236,-142.4855758
0.335025249,-142.4193287
0.335024262,-142.3530815
0.335023274,-142.2868343
0.335022287,-142.2205871
0.3350213,-142.15434
0.335014388,-141.6906098
0.335013401,-141.6243626
0.335012414,-141.5581155
0.335011427,-141.4918683
0.334506065,-142.6677555
0.334505325,-142.6180702
0.334497439,-142.0880928
0.334496453,-142.0218456
0.334495467,-141.9555985
0.334494482,-141.8893513
0.334493496,-141.8231041
0.33449251,-141.756857
0.333982271,-142.551823
0.333981287,-142.4855758
0.333980303,-142.4193287
0.333979318,-142.3530815
0.333978334,-142.2868343
0.33397735,-142.2205871
0.333976366,-142.15434
0.333969476,-141.6906098
0.333968492,-141.6243626
0.333967508,-141.5581155
0.333966523,-141.4918683
0.333462738,-142.6677555
0.333462001,-142.6180702
0.333454139,-142.0880928
0.333453156,-142.0218456
0.333452173,-141.9555985
0.333451191,-141.8893513
0.333450208,-141.8231041
0.333449225,-141.756857
0.332940578,-142.551823
0.332939597,-142.4855758
0.332938616,-142.4193287
0.332937634,-142.3530815
0.332936653,-142.2868343
0.332935672,-142.2205871
0.332934691,-142.15434
0.332927823,-141.6906098
0.332926841,-141.6243626
0.33292586,-141.5581155
0.332924879,-141.4918683
0.332682378,-142.6677555
0.332681643,-142.6180702
0.332414093,-142.0880928
0.332413113,-142.0218456
0.332412133,-141.9555985
0.332411154,-141.8893513
0.332410174,-141.8231041
0.332409195,-141.756857
0.331901889,-142.5352612
0.331901156,-142.4855758
0.331900177,-142.4193287
0.331899199,-142.3530815
0.331898221,-142.2868343
0.331897243,-142.2205871
0.331896265,-142.15434
0.331889418,-141.6906098
0.33188844,-141.6243626
0.331887462,-141.5581155
0.331886484,-141.4918683
0.331885506,-141.4256211
0.331884528,-141.3593739
0.331377291,-142.0880928
0.331376314,-142.0218456
0.331375337,-141.9555985
0.331374361,-141.8893513
0.331373384,-141.8231041
0.331372408,-141.756857
0.330866685,-142.5352612
0.330865953,-142.4855758
0.330864978,-142.4193287
0.330864003,-142.3530815
0.330863028,-142.2868343
0.330862053,-142.2205871
0.330861078,-142.15434
0.330854253,-141.6906098
0.330853278,-141.6243626
0.330852302,-141.5581155
0.330851327,-141.4918683
0.330850352,-141.4256211
0.330849377,-141.3593739
0.330343722,-142.0880928
0.330342749,-142.0218456
0.330341775,-141.9555985
0.330340802,-141.8893513
0.330339828,-141.8231041
0.330338855,-141.756857
0.329834709,-142.5352612
0.32983398,-142.4855758
0.329833008,-142.4193287
0.329832036,-142.3530815
0.329831064,-142.2868343
0.329830092,-142.2205871
0.32982912,-142.15434
0.329822316,-141.6906098
0.329821344,-141.6243626
0.329820372,-141.5581155
0.3298194,-141.4918683
0.329818428,-141.4256211
0.329817456,-141.3593739
0.329313378,-142.0880928
0.329312407,-142.0218456
0.329311437,-141.9555985
0.329310466,-141.8893513
0.329309496,-141.8231041
0.329308525,-141.756857
0.328805952,-142.5352612
0.328805225,-142.4855758
0.328804256,-142.4193287
0.328803287,-142.3530815
0.328802318,-142.2868343
0.328801349,-142.2205871
0.32880038,-142.15434
0.328793597,-141.6906098
0.328792628,-141.6243626
0.328791659,-141.5581155
0.32879069,-141.4918683
0.328789721,-141.4256211
0.328788752,-141.3593739
0.328286247,-142.0880928
0.328285279,-142.0218456
0.328284312,-141.9555985
0.328283344,-141.8893513
0.328282377,-141.8231041
0.328281409,-141.756857
0.32803649,-142.5352612
0.328035765,-142.4855758
0.328034799,-142.4193287
0.327777989,-142.3696433
0.327777023,-142.3033961
0.327776057,-142.2371489
0.327768329,-141.7071716
0.327767363,-141.6409244
0.327766397,-141.5746772
0.327765431,-141.5084301
0.327764465,-141.4421829
0.327689533,-142.15434
0.327677944,-141.3593739
0.327261837,-142.0549692
0.327260873,-141.9887221
0.327259908,-141.9224749
0.327258944,-141.8562277
0.327257979,-141.7899805
0.327250264,-141.2600032
0.327249299,-141.193756
0.326755887,-142.3862051
0.326754924,-142.3199579
0.326753961,-142.2537107
0.326752998,-142.1874636
0.326752035,-142.1212164
0.326746258,-141.7237334
0.326745295,-141.6574862
0.326744332,-141.591239
0.326743369,-141.5249919
0.326742406,-141.4587447
0.326741443,-141.3924975
0.32674048,-141.3262504
0.326241105,-142.0549692
0.326240144,-141.9887221
0.326239182,-141.9224749
0.326238221,-141.8562277
0.326237259,-141.7899805
0.326229568,-141.2600032
0.326228606,-141.193756
0.325991223,-142.3862051
0.325990263,-142.3199579
0.325734813,-142.2537107
0.325733853,-142.1874636
0.325732893,-142.1212164
0.325727134,-141.7237334
0.325726174,-141.6574862
0.325725214,-141.591239
0.325724254,-141.5249919
0.325723294,-141.4587447
0.325722334,-141.3924975
0.325721374,-141.3262504
0.325223556,-142.0549692
0.325222598,-141.9887221
0.32522164,-141.9224749
0.325220681,-141.8562277
0.325219723,-141.7899805
0.325212055,-141.2600032
0.325211097,-141.193756
0.325210138,-141.1275089
0.32520918,-141.0612617
0.324718844,-142.2537107
0.324717887,-142.1874636
0.32471693,-142.1212164
0.324711188,-141.7237334
0.324710231,-141.6574862
0.324709274,-141.591239
0.324708317,-141.5249919
0.32470736,-141.4587447
0.324706404,-141.3924975
0.324705447,-141.3262504
0.324209182,-142.0549692
0.324208226,-141.9887221
0.324207271,-141.9224749
0.324206315,-141.8562277
0.32420536,-141.7899805
0.324197716,-141.2600032
0.324196761,-141.193756
0.324195805,-141.1275089
0.32419485,-141.0612617
0.323706043,-142.2537107
0.323705089,-142.1874636
0.323704135,-142.1212164
0.323698412,-141.7237334
0.323697458,-141.6574862
0.323696504,-141.591239
0.32369555,-141.5249919
0.323694596,-141.4587447
0.323693642,-141.3924975
0.323692688,-141.3262504
0.323197971,-142.0549692
0.323197018,-141.9887221
0.323196066,-141.9224749
0.323195113,-141.8562277
0.323194161,-141.7899805
0.323186541,-141.2600032
0.323185589,-141.193756
0.323184636,-141.1275089
0.323183684,-141.0612617
0.322696402,-142.2537107
0.322695451,-142.1874636
0.3226945,-142.1212164
0.322688794,-141.7237334
0.322687843,-141.6574862
0.322686892,-141.591239
0.322685941,-141.5249919
0.32268499,-141.4587447
0.322684039,-141.3924975
0.322683088,-141.3262504
0.322189914,-142.0549692
0.322188964,-141.9887221
0.322188015,-141.9224749
0.322187065,-141.8562277
0.322186116,-141.7899805
0.32217852,-141.2600032
0.32217757,-141.193756
0.322176621,-141.1275089
0.322175671,-141.0612617
0.321941238,-142.2537107
0.321940289,-142.1874636
0.321688013,-142.1212164
0.321682325,-141.7237334
0.321681377,-141.6574862
0.321680429,-141.591239
0.321679481,-141.5249919
0.321678533,-141.4587447
0.321677585,-141.3924975
0.321676637,-141.3262504
0.321185001,-142.0549692
0.321184054,-141.9887221
0.321183108,-141.9224749
0.321182161,-141.8562277
0.321181215,-141.7899805
0.321173643,-141.2600032
0.321172696,-141.193756
0.32117175,-141.1275089
0.321170803,-141.0612617
0.321169857,-140.9950145
0.32116891,-140.9287673
0.320684666,-142.1212164
0.320678995,-141.7237334
0.32067805,-141.6574862
0.320677105,-141.591239
0.32067616,-141.5249919
0.320675215,-141.4587447
0.32067427,-141.3924975
0.320673325,-141.3262504
0.320183222,-142.0549692
0.320182279,-141.9887221
0.320181335,-141.9224749
0.320180392,-141.8562277
0.320179448,-141.7899805
0.320171899,-141.2600032
0.320170956,-141.193756
0.320170012,-141.1275089
0.320169069,-141.0612617
0.320168125,-140.9950145
0.320167182,-140.9287673
0.319684448,-142.1212164
0.319678795,-141.7237334
0.319677853,-141.6574862
0.319676911,-141.591239
0.319675969,-141.5249919
0.319675027,-141.4587447
0.319674084,-141.3924975
0.319673142,-141.3262504
0.319184569,-142.0549692
0.319183628,-141.9887221
0.319182687,-141.9224749
0.319181747,-141.8562277
0.319180806,-141.7899805
0.319173281,-141.2600032
0.31917234,-141.193756
0.3191714,-141.1275089
0.319170459,-141.0612617
0.319169518,-140.9950145
0.319168578,-140.9287673
0.318687349,-142.1212164
0.318681714,-141.7237334
0.318680775,-141.6574862
0.318679836,-141.591239
0.318678897,-141.5249919
0.318677958,-141.4587447
0.318677018,-141.3924975
0.318676079,-141.3262504
0.318189029,-142.0549692
0.318188092,-141.9887221
0.318187154,-141.9224749
0.318186216,-141.8562277
0.318185279,-141.7899805
0.318177777,-141.2600032
0.318176839,-141.193756
0.318175902,-141.1275089
0.318174964,-141.0612617
0.318174026,-140.9950145
0.318173089,-140.9287673
0.317941567,-142.1212164
0.317687744,-141.7237334
0.317686807,-141.6574862
0.317685871,-141.591239
0.317684935,-141.5249919
0.317683999,-141.4587447
0.317683062,-141.3924975
0.317682126,-141.3262504
0.317195427,-141.9721603
0.317194726,-141.9224749
0.317193791,-141.8562277
0.317192856,-141.7899805
0.317185378,-141.2600032
0.317184443,-141.193756
0.317183508,-141.1275089
0.317182574,-141.0612617
0.317181639,-140.9950145
0.317180704,-140.9287673
0.317179769,-140.8625202
0.317178835,-140.796273
0.316696873,-141.7237334
0.31669594,-141.6574862
0.316695006,-141.591239
0.316694073,-141.5249919
0.31669314,-141.4587447
0.316692206,-141.3924975
0.316691273,-141.3262504
0.316206092,-141.9721603
0.316205393,-141.9224749
0.316204461,-141.8562277
0.316203529,-141.7899805
0.316196074,-141.2600032
0.316195143,-141.193756
0.316194211,-141.1275089
0.316193279,-141.0612617
0.316192347,-140.9950145
0.316191415,-140.9287673
0.316190483,-140.8625202
0.316189551,-140.796273
0.315709093,-141.7237334
0.315708163,-141.6574862
0.315707232,-141.591239
0.315706302,-141.5249919
0.315705371,-141.4587447
0.315704441,-141.3924975
0.315703511,-141.3262504
0.315219843,-141.9721603
0.315219146,-141.9224749
0.315218217,-141.8562277
0.315217288,-141.7899805
0.315209856,-141.2600032
0.315208927,-141.193756
0.315207998,-141.1275089
0.31520707,-141.0612617
0.315206141,-140.9950145
0.315205212,-140.9287673
0.315204283,-140.8625202
0.315203354,-140.796273
0.314724394,-141.7237334
0.314723466,-141.6574862
0.314722539,-141.591239
0.314721611,-141.5249919
0.314720684,-141.4587447
0.314719756,-141.3924975
0.314718829,-141.3262504
0.31423667,-141.9721603
0.314235975,-141.9224749
0.314235049,-141.8562277
0.314234123,-141.7899805
0.314226714,-141.2600032
0.314225788,-141.193756
0.314224862,-141.1275089
0.314223936,-141.0612617
0.31422301,-140.9950145
0.314222084,-140.9287673
0.314221158,-140.8625202
0.314220232,-140.796273
0.313742766,-141.7237334
0.313741842,-141.6574862
0.313740917,-141.591239
0.313739992,-141.5249919
0.313739068,-141.4587447
0.313738143,-141.3924975
0.313737219,-141.3262504
0.313501303,-141.9721603
0.31350061,-141.9224749
0.313254832,-141.8479468
0.313254024,-141.7899805
0.313246639,-141.2600032
0.313245716,-141.193756
0.313244793,-141.1275089
0.313243869,-141.0612617
0.313242946,-140.9950145
0.313242023,-140.9287673
0.3132411,-140.8625202
0.313240177,-140.796273
0.3127642,-141.7237334
0.312763278,-141.6574862
0.312762357,-141.591239
0.312761435,-141.5249919
0.312760513,-141.4587447
0.312759591,-141.3924975
0.31275867,-141.3262504
0.312750374,-140.7300258
0.312749453,-140.6637787
0.312277673,-141.8396659
0.312276982,-141.7899805
0.31226962,-141.2600032
0.3122687,-141.193756
0.31226778,-141.1275089
0.312266859,-141.0612617
0.312265939,-140.9950145
0.312265019,-140.9287673
0.312264099,-140.8625202
0.312263178,-140.796273
0.311788686,-141.7237334
0.311787767,-141.6574862
0.311786848,-141.591239
0.31178593,-141.5249919
0.311785011,-141.4587447
0.311784092,-141.3924975
0.311783173,-141.3262504
0.311774904,-140.7300258
0.311773985,-140.6637787
0.311303676,-141.8396659
0.311302988,-141.7899805
0.311295649,-141.2600032
0.311294731,-141.193756
0.311293814,-141.1275089
0.311292897,-141.0612617
0.311291979,-140.9950145
0.311291062,-140.9287673
0.311290144,-140.8625202
0.311289227,-140.796273
0.310816215,-141.7237334
0.310815299,-141.6574862
0.310814383,-141.591239
0.310813467,-141.5249919
0.310812551,-141.4587447
0.310811635,-141.3924975
0.310810719,-141.3262504
0.310802475,-140.7300258
0.310801559,-140.6637787
0.310332718,-141.8396659
0.310332032,-141.7899805
0.310324715,-141.2600032
0.310323801,-141.193756
0.310322886,-141.1275089
0.310321972,-141.0612617
0.310321057,-140.9950145
0.310320143,-140.9287673
0.310319228,-140.8625202
0.310318314,-140.796273
0.309846777,-141.7237334
0.309845864,-141.6574862
0.30984495,-141.591239
0.309844037,-141.5249919
0.309843124,-141.4587447
0.309842211,-141.3924975
0.309841298,-141.3262504
0.30983308,-140.7300258
0.309832167,-140.6637787
0.309606487,-141.8396659
0.309605802,-141.7899805
0.30935681,-141.2600032
0.309355898,-141.193756
0.309354987,-141.1275089
0.309354075,-141.0612617
0.309353163,-140.9950145
0.309352252,-140.9287673
0.30935134,-140.8625202
0.309350428,-140.796273
0.308880135,-141.7071716
0.308879452,-141.6574862
0.308878542,-141.591239
0.308877631,-141.5249919
0.308876721,-141.4587447
0.308875811,-141.3924975
0.3088749,-141.3262504
0.308866708,-140.7300258
0.308865798,-140.6637787
0.308864888,-140.5975315
0.308863977,-140.5312843
0.308391924,-141.2600032
0.308391015,-141.193756
0.308390106,-141.1275089
0.308389197,-141.0612617
0.308388288,-140.9950145
0.30838738,-140.9287673
0.308386471,-140.8625202
0.308385562,-140.796273
0.307916735,-141.7071716
0.307916054,-141.6574862
0.307915147,-141.591239
0.30791424,-141.5249919
0.307913332,-141.4587447
0.307912425,-141.3924975
0.307911517,-141.3262504
0.30790335,-140.7300258
0.307902443,-140.6637787
0.307901536,-140.5975315
0.307900628,-140.5312843
0.307430047,-141.2600032
0.307429141,-141.193756
0.307428235,-141.1275089
0.307427329,-141.0612617
0.307426423,-140.9950145
0.307425517,-140.9287673
0.307424611,-140.8625202
0.307423705,-140.796273
0.30695634,-141.7071716
0.306955662,-141.6574862
0.306954757,-141.591239
0.306953853,-141.5249919
0.306952948,-141.4587447
0.306952043,-141.3924975
0.306951139,-141.3262504
0.306942998,-140.7300258
0.306942093,-140.6637787
0.306941188,-140.5975315
0.306940284,-140.5312843
0.30647117,-141.2600032
0.306470267,-141.193756
0.306469364,-141.1275089
0.306468461,-141.0612617
0.306467558,-140.9950145
0.306466654,-140.9287673
0.306465751,-140.8625202
0.306464848,-140.796273
0.305998941,-141.7071716
0.305998265,-141.6574862
0.305997363,-141.591239
0.305996461,-141.5249919
0.305995559,-141.4587447
0.305994658,-141.3924975
0.305993756,-141.3262504
0.30598564,-140.7300258
0.305984738,-140.6637787
0.305983836,-140.5975315
0.305982935,-140.5312843
0.30551551,-141.276565
0.305514609,-141.2103178
0.305513709,-141.1440706
0.305512808,-141.0778235
0.305511908,-141.0115763
0.305511008,-140.9453291
0.305510107,-140.879082
0.305429461,-140.796273
0.305042505,-141.5581155
0.305041606,-141.4918683
0.305040707,-141.4256211
0.305039809,-141.3593739
0.305030819,-140.6969023
0.30502992,-140.6306551
0.305029021,-140.5644079
0.305028122,-140.4981607
0.305027223,-140.4319136
0.305026324,-140.3656664
0.304562829,-141.2931268
0.304561931,-141.2268796
0.304561034,-141.1606324
0.304560136,-141.0943853
0.304559238,-141.0281381
0.304558341,-140.9618909
0.304557443,-140.8956438
0.304556546,-140.8293966
0.304555648,-140.7631494
0.304091076,-141.5581155
0.304090179,-141.4918683
0.304089283,-141.4256211
0.304088387,-141.3593739
0.304079425,-140.6969023
0.304078529,-140.6306551
0.304077633,-140.5644079
0.304076737,-140.4981607
0.304075841,-140.4319136
0.304074945,-140.3656664
0.303612895,-141.2931268
0.303612,-141.2268796
0.303611105,-141.1606324
0.303610211,-141.0943853
0.303609316,-141.0281381
0.303608421,-140.9618909
0.303607526,-140.8956438
0.303606632,-140.8293966
0.303605737,-140.7631494
0.303379451,-141.5581155
0.303378557,-141.4918683
0.303140826,-141.4256211
0.303139933,-141.3593739
0.303130999,-140.6969023
0.303130106,-140.6306551
0.303129213,-140.5644079
0.303128319,-140.4981607
0.303127426,-140.4319136
0.303126533,-140.3656664
0.302665924,-141.2931268
0.302665032,-141.2268796
0.30266414,-141.1606324
0.302663248,-141.0943853
0.302662356,-141.0281381
0.302661464,-140.9618909
0.302660572,-140.8956438
0.30265968,-140.8293966
0.302658788,-140.7631494
0.302652545,-140.2994192
0.302651653,-140.2331721
0.302195328,-141.4256211
0.302194437,-141.3593739
0.302185531,-140.6969023
0.302184641,-140.6306551
0.30218375,-140.5644079
0.30218286,-140.4981607
0.302181969,-140.4319136
0.302181079,-140.3656664
0.301721907,-141.2931268
0.301721017,-141.2268796
0.301720128,-141.1606324
0.301719239,-141.0943853
0.30171835,-141.0281381
0.301717461,-140.9618909
0.301716571,-140.8956438
0.301715682,-140.8293966
0.301714793,-140.7631494
0.301708569,-140.2994192
0.30170768,-140.2331721
0.301252778,-141.4256211
0.30125189,-141.3593739
0.301243012,-140.6969023
0.301242125,-140.6306551
0.301241237,-140.5644079
0.301240349,-140.4981607
0.301239461,-140.4319136
0.301238574,-140.3656664
0.300780834,-141.2931268
0.300779947,-141.2268796
0.300779061,-141.1606324
0.300778174,-141.0943853
0.300777288,-141.0281381
0.300776402,-140.9618909
0.300775515,-140.8956438
0.300774629,-140.8293966
0.300773742,-140.7631494
0.300767538,-140.2994192
0.300766651,-140.2331721
